state,house_url,inventory_id
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/diamante/quick-move-in-homes/612-treasure-drive-159,7333
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/daybreak/quick-move-in-homes/2612-daybreak-lane-59,8969
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/daybreak/quick-move-in-homes/2610-daybreak-lane-58,8968
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/daybreak/quick-move-in-homes/2608-daybreak-lane-57,8967
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/daybreak/quick-move-in-homes/2602-daybreak-lane-54,9141
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/copperfield/quick-move-in-homes/229-ruthe-cove-20,7239
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cooper-park/quick-move-in-homes/282-arnewood-circle-43,8369
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cooper-park/quick-move-in-homes/278-arnewood-circle-42,8368
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cooper-park/quick-move-in-homes/274-arnewood-circle-41,8371
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cooper-park/quick-move-in-homes/266-arnewood-circle-39,8370
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/chapel-hill/quick-move-in-homes/52-jericho-way-47,8903
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/chapel-hill/quick-move-in-homes/40-jericho-way-44,8902
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/chapel-hill/quick-move-in-homes/17-bellamy-cove-126,8971
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cedar-grove-commons/quick-move-in-homes/2029-cedar-grove-road-3,6539
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/camp-creek-village/quick-move-in-homes/4095-waxleaf-drive-sw-93,8737
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cambria-at-traditions/quick-move-in-homes/170-haverling-pass-37,8735
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/cambria-at-traditions/quick-move-in-homes/166-haverling-pass-38,8736
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/burchwood/quick-move-in-homes/309-exeter-court-24,8252
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/burchwood/quick-move-in-homes/252-chiswick-loop-63,8974
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/burchwood/quick-move-in-homes/201-chiswick-loop-1,9138
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/burchwood/quick-move-in-homes/147-dalston-cove-22,7631
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/brush-arbor/quick-move-in-homes/100-homesite-valleyview-court-100,6201
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/brighton/quick-move-in-homes/713-dunlake-way-202,8865
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/brighton/quick-move-in-homes/709-dunlake-way-201,8866
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/brighton/quick-move-in-homes/133-blessing-brook-way-293,8868
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/brighton/quick-move-in-homes/132-blessing-brook-way-279,8869
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm/quick-move-in-homes/681-leafy-branch-way-155,8416
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm/quick-move-in-homes/665-leafy-branch-way-151,8223
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm/quick-move-in-homes/652-leafy-branch-way-173,9140
