url,Community Details,Community Name,latitude,longitude,Street Address,City,State,Zip Code,County,Model Hours,Phone Number,Website,Status,Builder,Product Type (SFD/SFA/CO),Model/Product Types Available,Avg Lot Size,Avg Lot Width/Depth,Garages (Y/N),# of Garages,Adult Community (Y/N),Amenities Available,Amenity Type,Attributes/Features,Overall Description of the Community,Foundation Type,Exterior Specifications Available,Interior Specifications Available,HOA Fee,HOA Services,"Other Fees (i.e., CDD)",City/Town/Property Tax %,Sales Start Date,Sold Out Date,Total Lots Sold,Incentives,QMI Incentives,QMI Model Name,QMI # of Garages,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model SQFT,QMI Model Price,QMI Availability Date,QMI Lot SQFT,QMI Interior/Exterior Attributes,Model Details,Model Name,Plan Description,# BR,# BA,# 1/2 BA,# of Floors,Parking Type,Plan Garage Entry (Front Load),Minimum SQFT,Maximum SQFT,Minimum Base Price (Current),Maximum Base Price / All-In Price,Previous Price,Last Updated,Plan Features,Interior Specifications Descriptions,First Floor Master (Y/N),Images,status
https://www.tollbrothers.com/luxury-homes-for-sale/Oregon/Toll-Brothers-at-Hosford-Farms-Terra-Collection/Quick-Move-In/283595,,Toll Brothers at Hosford Farms - Terra Collection,45.5739,-122.8391,16186 NW Newberry Lane,Portland,OR,97229,Washington County,Mon: 10:00AM - 06:00PM | Tue: 10:00AM - 06:00PM | Wed: 02:00PM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 11:00AM - 06:00PM | Sun: 11:00AM - 06:00PM,844-900-8655,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,"Well-appointed kitchen is central to the great room and casual dining area, perfect for entertaining | The casual dining area features a sliding glass door that opens to the outdoor patio | Be the ideal host with a first-level bedroom suite that offers privacy and flexibility | Luxurious primary bedroom suite with spa-inspired bathroom features an elegant soaking tub, shower, and dual-sink vanity",,,Yes,N,,,,,,,,,,Kruse Contemporary,2,4,3,1,2620,799000,,,"Well-appointed kitchen is central to the great room and casual dining area, perfect for entertaining | The casual dining area features a sliding glass door that opens to the outdoor patio | Be the ideal host with a first-level bedroom suite that offers privacy and flexibility | Luxurious primary bedroom suite with spa-inspired bathroom features an elegant soaking tub, shower, and dual-sink vanity","The Kruse offers luxury living on every level. The bright foyer hall leads to a large bedroom suite and stairs ascending to the main living level with elegant great room and casual dining area. The well-appointed kitchen is complemented by a large center island with breakfast bar, plenty of counter and cabinet space, and sizable walk-in pantry. The stunning primary bedroom suite features an ample walk-in closet and impressive primary bath with dual-sink vanity, large soaking tub, luxe shower, and private water closet. Secondary bedrooms share a hall bath with dual-sink vanity. Additional highlights include a versatile first-floor bedroom suite with walk-in closet and private bath, convenient everyday entry, thoughtful second floor powder room, centrally located laundry, and additional storage throughout.",Kruse Contemporary,"The Kruse offers luxury living on every level. The bright foyer hall leads to a large bedroom suite and stairs ascending to the main living level with elegant great room and casual dining area. The well-appointed kitchen is complemented by a large center island with breakfast bar, plenty of counter and cabinet space, and sizable walk-in pantry. The stunning primary bedroom suite features an ample walk-in closet and impressive primary bath with dual-sink vanity, large soaking tub, luxe shower, and private water closet. Secondary bedrooms share a hall bath with dual-sink vanity. Additional highlights include a versatile first-floor bedroom suite with walk-in closet and private bath, convenient everyday entry, thoughtful second floor powder room, centrally located laundry, and additional storage throughout.",4,3,1,3,,,2620,,799000,,,,"Well-appointed kitchen is central to the great room and casual dining area, perfect for entertaining | The casual dining area features a sliding glass door that opens to the outdoor patio | Be the ideal host with a first-level bedroom suite that offers privacy and flexibility | Luxurious primary bedroom suite with spa-inspired bathroom features an elegant soaking tub, shower, and dual-sink vanity",,N,https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-11-kitchen_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-17-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-12-kitchen-dining_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-19-kitchen-workspace_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-54-dining-patio_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-57-indoor-outdoor-patio_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-55-outdoor-patio_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-21-dining_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-26-Primary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-39-Primary-bathtub-shower_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-29-Primary-closet_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-38-Primary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-32-secondary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-30-secondary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-31-laundry_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-6-secondary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-7-secondary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-9-dropzone_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259390/interiors-resized/Hosford_Farms_Terra_Kruse_Farmhouse_5-34-secondary-bedroom_920.jpg,
https://www.tollbrothers.com/luxury-homes-for-sale/Oregon/Toll-Brothers-at-Hosford-Farms-Terra-Collection/Quick-Move-In/284198,,Toll Brothers at Hosford Farms - Terra Collection,45.5739,-122.8391,15763 NW Raywood Ln,Portland,OR,97229,Washington County,Mon: 10:00AM - 06:00PM | Tue: 10:00AM - 06:00PM | Wed: 02:00PM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 11:00AM - 06:00PM | Sun: 11:00AM - 06:00PM,844-900-8655,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,"The open-concept kitchen offers a central island, flat panel cabinetry with satin nickel hardware, and slab quartz countertops | Private primary bathroom suite includes a soaking tub, walk-in shower, dual-sink vanity, and walk-in closet | The daylight basement features flexible living space, bedroom and full bathroom, and easy access to the covered patio | Enjoy year-round outdoor living with a covered deck and covered patio",,,Yes,N,,,,,,,,,,Nedonna with Basement Contemporary,2,5,3,1,2509,794000,,,"The open-concept kitchen offers a central island, flat panel cabinetry with satin nickel hardware, and slab quartz countertops | Private primary bathroom suite includes a soaking tub, walk-in shower, dual-sink vanity, and walk-in closet | The daylight basement features flexible living space, bedroom and full bathroom, and easy access to the covered patio | Enjoy year-round outdoor living with a covered deck and covered patio","The Nedonna with Basement home design offers a perfect blend of practicality and elegance. The heart of the home is the great room, which features a cozy fireplace and seamlessly connects to the casual dining area and a modern kitchen featuring an island with breakfast bar. Just beyond, a lovely covered deck provides a wonderful place for entertaining or relaxing. Located on the second floor, the lovely primary bedroom features a walk-in closet and a tranquil bath with a dual-sink vanity, a soothing soaking tub, a luxe shower, linen storage, and a private water closet. Three secondary bedrooms, including one with a walk-in closet, share a full hall bath with dual-sink vanity. Expanding the home’s living space is a finished basement with access to a covered patio, a flex room, and a powder room. Other desirable features include a first-floor powder room, bedroom-level laundry, and extra storage throughout.",Nedonna with Basement Contemporary,"The Nedonna with Basement home design offers a perfect blend of practicality and elegance. The heart of the home is the great room, which features a cozy fireplace and seamlessly connects to the casual dining area and a modern kitchen featuring an island with breakfast bar. Just beyond, a lovely covered deck provides a wonderful place for entertaining or relaxing. Located on the second floor, the lovely primary bedroom features a walk-in closet and a tranquil bath with a dual-sink vanity, a soothing soaking tub, a luxe shower, linen storage, and a private water closet. Three secondary bedrooms, including one with a walk-in closet, share a full hall bath with dual-sink vanity. Expanding the home’s living space is a finished basement with access to a covered patio, a flex room, and a powder room. Other desirable features include a first-floor powder room, bedroom-level laundry, and extra storage throughout.",5,3,1,3,,,2509,,794000,,,,"The open-concept kitchen offers a central island, flat panel cabinetry with satin nickel hardware, and slab quartz countertops | Private primary bathroom suite includes a soaking tub, walk-in shower, dual-sink vanity, and walk-in closet | The daylight basement features flexible living space, bedroom and full bathroom, and easy access to the covered patio | Enjoy year-round outdoor living with a covered deck and covered patio",,N,https://cdn.tollbrothers.com/communities/14256/plans/272393/exteriors-resized/9ZA_CON_OR_2FE_1_1920.jpg,
https://www.tollbrothers.com/luxury-homes-for-sale/Oregon/Toll-Brothers-at-Hosford-Farms-Terra-Collection/Quick-Move-In/282564,,Toll Brothers at Hosford Farms - Terra Collection,45.5739,-122.8391,15749 NW Raywood Ln,Portland,OR,97229,Washington County,Mon: 10:00AM - 06:00PM | Tue: 10:00AM - 06:00PM | Wed: 02:00PM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 11:00AM - 06:00PM | Sun: 11:00AM - 06:00PM,844-900-8655,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,"Daylight basement features a secluded bedroom suite, additional living space, and sliding doors that open to the covered patio | Gourmet kitchen with a large central island overlooks the great room and casual dining, perfect for entertaining | Secluded primary bathroom includes an elegant soaking tub, luxe shower, dual-sink vanity, and walk-in closet | Enjoy year-round outdoor living from the covered deck and covered patio",,,Yes,N,,,,,,,,,,Nedonna with Basement Farmhouse,2,5,3,1,2509,749000,,,"Daylight basement features a secluded bedroom suite, additional living space, and sliding doors that open to the covered patio | Gourmet kitchen with a large central island overlooks the great room and casual dining, perfect for entertaining | Secluded primary bathroom includes an elegant soaking tub, luxe shower, dual-sink vanity, and walk-in closet | Enjoy year-round outdoor living from the covered deck and covered patio","The Nedonna with Basement home design offers a perfect blend of practicality and elegance. The heart of the home is the great room, which features a cozy fireplace and seamlessly connects to the casual dining area and a modern kitchen featuring an island with breakfast bar. Just beyond, a lovely covered deck provides a wonderful place for entertaining or relaxing. Located on the second floor, the lovely primary bedroom features a walk-in closet and a tranquil bath with a dual-sink vanity, a soothing soaking tub, a luxe shower, linen storage, and a private water closet. Three secondary bedrooms, including one with a walk-in closet, share a full hall bath with dual-sink vanity. Expanding the home’s living space is a finished basement with access to a covered patio, a flex room, and a powder room. Other desirable features include a first-floor powder room, bedroom-level laundry, and extra storage throughout.",Nedonna with Basement Farmhouse,"The Nedonna with Basement home design offers a perfect blend of practicality and elegance. The heart of the home is the great room, which features a cozy fireplace and seamlessly connects to the casual dining area and a modern kitchen featuring an island with breakfast bar. Just beyond, a lovely covered deck provides a wonderful place for entertaining or relaxing. Located on the second floor, the lovely primary bedroom features a walk-in closet and a tranquil bath with a dual-sink vanity, a soothing soaking tub, a luxe shower, linen storage, and a private water closet. Three secondary bedrooms, including one with a walk-in closet, share a full hall bath with dual-sink vanity. Expanding the home’s living space is a finished basement with access to a covered patio, a flex room, and a powder room. Other desirable features include a first-floor powder room, bedroom-level laundry, and extra storage throughout.",5,3,1,3,,,2509,,749000,,,,"Daylight basement features a secluded bedroom suite, additional living space, and sliding doors that open to the covered patio | Gourmet kitchen with a large central island overlooks the great room and casual dining, perfect for entertaining | Secluded primary bathroom includes an elegant soaking tub, luxe shower, dual-sink vanity, and walk-in closet | Enjoy year-round outdoor living from the covered deck and covered patio",,N,https://cdn.tollbrothers.com/communities/14256/plans/272393/exteriors-resized/9ZA_FRM_OR_2FE_1_1920.jpg,
https://www.tollbrothers.com/luxury-homes-for-sale/Texas/Wildflower-Ranch/Elite-Collection/Quick-Move-In/282155,,Wildflower Ranch,33.0502,-97.3402,812 Mountain Aloe Drive,Fort Worth,TX,76247,Denton County,Mon: 10:00AM - 06:00PM | Tue: 02:00PM - 06:00PM | Wed: 10:00AM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 10:00AM - 06:00PM | Sun: 12:00PM - 06:00PM,855-289-8656,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,Desirable open floor plan perfect for easy entertaining with seamless flow between spaces | Dramatic 12-foot multi-slide glass doors connect to an expansive covered patio | Sophisticated 8-foot interior doors throughout enhance architectural elegance | Dedicated office space offers privacy and versatility,,,Yes,N,,,,,,,,,,Aiden Traditional,2,3,2,1,1992,449000,,,Desirable open floor plan perfect for easy entertaining with seamless flow between spaces | Dramatic 12-foot multi-slide glass doors connect to an expansive covered patio | Sophisticated 8-foot interior doors throughout enhance architectural elegance | Dedicated office space offers privacy and versatility,"Luxurious family living. The Aiden's inviting covered porch and foyer with tray ceiling open onto a spacious office, flowing into the expansive dining room and great room with tray ceiling, and a view of the desirable covered porch beyond. The well-designed kitchen is equipped with a large center island with seating, plenty of counter and cabinet space, and sizable walk-in pantry. The private primary bedroom suite is enhanced by an elegant tray ceiling, gigantic walk-in closet, and spa-like primary bath with dual-sink vanity, luxe glass-enclosed shower, linen storage, and private water closet. Generous secondary bedrooms feature ample closets and shared access to a full hall bath with dual-sink vanity and linen storage. Additional highlights include centrally located laundry, and additional storage.",Aiden Traditional,"Luxurious family living. The Aiden's inviting covered porch and foyer with tray ceiling open onto a spacious office, flowing into the expansive dining room and great room with tray ceiling, and a view of the desirable covered porch beyond. The well-designed kitchen is equipped with a large center island with seating, plenty of counter and cabinet space, and sizable walk-in pantry. The private primary bedroom suite is enhanced by an elegant tray ceiling, gigantic walk-in closet, and spa-like primary bath with dual-sink vanity, luxe glass-enclosed shower, linen storage, and private water closet. Generous secondary bedrooms feature ample closets and shared access to a full hall bath with dual-sink vanity and linen storage. Additional highlights include centrally located laundry, and additional storage.",3,2,1,1,,,1992,,449000,,,,Desirable open floor plan perfect for easy entertaining with seamless flow between spaces | Dramatic 12-foot multi-slide glass doors connect to an expansive covered patio | Sophisticated 8-foot interior doors throughout enhance architectural elegance | Dedicated office space offers privacy and versatility,,Y,https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A4973RTA_CC_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A5048RTA-1_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A5118RTABA_CC_RET_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A4878RTA_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A4933RTA_CC_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A4958RTAB_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A5100RTA_conversion1_920.jpg | https://cdn.tollbrothers.com/communities/13317/plans/252126/interiors-resized/3D3A5090RTA_conversion1_920.jpg,
https://www.tollbrothers.com/luxury-homes-for-sale/Oregon/Toll-Brothers-at-Hosford-Farms-Terra-Collection/Quick-Move-In/MLS-644813134,,Toll Brothers at Hosford Farms - Terra Collection,45.5739,-122.8391,16060 NW Holman Way,Portland,OR,97229,Washington County,Mon: 10:00AM - 06:00PM | Tue: 10:00AM - 06:00PM | Wed: 02:00PM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 11:00AM - 06:00PM | Sun: 11:00AM - 06:00PM,844-900-8655,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,"Thoughtfully designed office with double doors located on the main living level | Well-appointed kitchen features a central island, stainless steel KitchenAid appliances, and a large walk-in pantry | Be the ideal host with a secluded bedroom, bathroom, and additional living space on the first floor | This north facing home offers serene views",,,Yes,N,,,,,,,,,,Brookings Craftsman,2,4,3,1,3048,881000,,,"Thoughtfully designed office with double doors located on the main living level | Well-appointed kitchen features a central island, stainless steel KitchenAid appliances, and a large walk-in pantry | Be the ideal host with a secluded bedroom, bathroom, and additional living space on the first floor | This north facing home offers serene views","The thoughtfully designed Brookings opens onto a cozy foyer and charming stairs flowing up to the bright great room and casual dining area with desirable patio. Overlooking the main living areas, the well-appointed kitchen is defined by a large center island with breakfast bar, plenty of counter and cabinet space, and an ample walk-in pantry. The impressive primary bedroom suite highlights a massive walk-in closet and luxurious primary bath with a dual-sink vanity, a large soaking tub, a luxe shower, and a private water closet. Secondary bedrooms feature sizable closets and shared hall bath with dual-sink vanity. Additional highlights include a versatile first-floor bedroom with walk-in closet and private bath, a convenient first-floor everyday entry and a second-floor powder room, an easily-accessible third-floor laundry, and additional storage throughout.",Brookings Craftsman,"The thoughtfully designed Brookings opens onto a cozy foyer and charming stairs flowing up to the bright great room and casual dining area with desirable patio. Overlooking the main living areas, the well-appointed kitchen is defined by a large center island with breakfast bar, plenty of counter and cabinet space, and an ample walk-in pantry. The impressive primary bedroom suite highlights a massive walk-in closet and luxurious primary bath with a dual-sink vanity, a large soaking tub, a luxe shower, and a private water closet. Secondary bedrooms feature sizable closets and shared hall bath with dual-sink vanity. Additional highlights include a versatile first-floor bedroom with walk-in closet and private bath, a convenient first-floor everyday entry and a second-floor powder room, an easily-accessible third-floor laundry, and additional storage throughout.",4,3,1,3,,,3048,,881000,,,,"Thoughtfully designed office with double doors located on the main living level | Well-appointed kitchen features a central island, stainless steel KitchenAid appliances, and a large walk-in pantry | Be the ideal host with a secluded bedroom, bathroom, and additional living space on the first floor | This north facing home offers serene views",,N,https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_Farmhouse_2-8_Dining_GreatRoom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_Farmhouse_2-22_Primary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-23-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-24-kitchen_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-5-kitchen_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-4-kitchen_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-35-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-16-covered-patio_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-21-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-26-flex-room-office_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-27-flex-rooom-office_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-29-primary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-9-primary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-11-primary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-10-primary-bathroom-vanity_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-14-secondary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-34-secondary-bedrooms_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259492/interiors-resized/Hosford_Farms_Terra_Brookings_73-1-secondary-bedroom_920.jpg,
https://www.tollbrothers.com/luxury-homes-for-sale/Oregon/Toll-Brothers-at-Hosford-Farms-Terra-Collection/Quick-Move-In/282054,,Toll Brothers at Hosford Farms - Terra Collection,45.5739,-122.8391,16245 NW Holman Way,Portland,OR,97229,Washington County,Mon: 10:00AM - 06:00PM | Tue: 10:00AM - 06:00PM | Wed: 02:00PM - 06:00PM | Thu: 10:00AM - 06:00PM | Fri: 10:00AM - 06:00PM | Sat: 11:00AM - 06:00PM | Sun: 11:00AM - 06:00PM,844-900-8655,https://www.tollbrothers.com/,,Toll Brothers,SFD,YES,,,Y,2,N,N,,"Open-concept kitchen with two-toned cabinetry, KitchenAid appliances, and a large central island | The second floor offers a versatile loft space that can be suited to fit your lifestyle | Enjoy seamless indoor-outdoor living with multi-slide stacking doors that open to an expansive covered deck with serene greenspace views | The daylight basement features additional living space and a sliding door that opens to the covered patio and rear yard",,,Yes,N,,,,,,,,,,Orford with Basement Craftsman,2,5,3,1,3230,970000,,,"Open-concept kitchen with two-toned cabinetry, KitchenAid appliances, and a large central island | The second floor offers a versatile loft space that can be suited to fit your lifestyle | Enjoy seamless indoor-outdoor living with multi-slide stacking doors that open to an expansive covered deck with serene greenspace views | The daylight basement features additional living space and a sliding door that opens to the covered patio and rear yard","The Orford with Basement's airy foyer reveals an expansive great room with rear patio, and bright casual dining area overlooked by the well-appointed kitchen offering a large center island with breakfast bar, plenty of counter and cabinet space, and sizable pantry. The stunning primary bedroom suite is defined by a generous walk-in closet and impressive primary bath with dual-sink vanity, large soaking tub, luxe shower, and private water closet. Adjacent to a sizable loft, secondary bedrooms feature ample closets and shared hall bath with dual-sink vanity. Additional highlights include a spacious finished basement with covered patio, convenient powder room, centrally located laundry, and additional storage throughout.",Orford with Basement Craftsman,"The Orford with Basement's airy foyer reveals an expansive great room with rear patio, and bright casual dining area overlooked by the well-appointed kitchen offering a large center island with breakfast bar, plenty of counter and cabinet space, and sizable pantry. The stunning primary bedroom suite is defined by a generous walk-in closet and impressive primary bath with dual-sink vanity, large soaking tub, luxe shower, and private water closet. Adjacent to a sizable loft, secondary bedrooms feature ample closets and shared hall bath with dual-sink vanity. Additional highlights include a spacious finished basement with covered patio, convenient powder room, centrally located laundry, and additional storage throughout.",5,3,1,3,,,3230,,970000,,,,"Open-concept kitchen with two-toned cabinetry, KitchenAid appliances, and a large central island | The second floor offers a versatile loft space that can be suited to fit your lifestyle | Enjoy seamless indoor-outdoor living with multi-slide stacking doors that open to an expansive covered deck with serene greenspace views | The daylight basement features additional living space and a sliding door that opens to the covered patio and rear yard",,N,https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-12-kitchen-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-9-living-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-11-kitchen-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259494/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-42-kitchen_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-17-great-room_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-16-foyer-stairs_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-25-loft_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-18-primary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-19-primary-suite_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-22-primary-vanity_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-21-primary-suite_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-20-primary-shower_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-23-primary-closet_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-30-secondary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-27-secondary-bathroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-32-secondary-bedroom_920.jpg | https://cdn.tollbrothers.com/communities/14256/plans/259493/interiors-resized/Hosford_Farms_Terra_Orford_Basement_Contemporary_45-24-laundry_920.jpg,
