state,community_url,house_url
,https://www.eastwoodhomes.com/hampton-roads/suffolk/river-estates-at-hillpoint-farm,https://www.eastwoodhomes.com/hampton-roads/suffolk/river-estates-at-hillpoint-farm/atherton-7131-h-rives-006-03-home-006-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/morganton-8124-f-gleth-008-03-home-008-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/Edenton-8120-D-40GLETH-0005-003-home-005-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/Burlington-8122-E-40GLETH-0004-003-home-004-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/burlington-8122-e-gleth-007-03-home-007-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/morganton-8124-d-gleth-009-03-home-009-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/Edenton-8120-A-40GLETH-0001-003-home-001-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/Burlington-8122-D-40GLETH-0002-003-home-002-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/edenton-8120-a-gleth-011-03-home-011-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/Morganton-8124-F-40GLETH-0003-003-home-003-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/burlington-8122-c-gleth-010-03-home-010-03
,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place,https://www.eastwoodhomes.com/richmond/henrico/glens-scott-place/edenton-8120-d-gleth-006-03-home-006-03
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe/Butler-7075-C-40HUNPO-0328-002-home-328-02
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe/Ivey-7074-D-40HUNPO-0329-002-home-329
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes/moseley-8043-l-hunth-340-02-home-340-02
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes/moseley-8043-g-hunth-336-02-home-336-02
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe/Butler-7075-E-40HUNPO-0330-002-home-330
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes/moseley-8043-l-hunth-346-02-home-346-02
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes/moseley-8043-k-hunth-338-02-home-338-02
,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes,https://www.eastwoodhomes.com/hampton-roads/newport-news/huntington-pointe-townhomes/moseley-8043-h-hunth-339-02-home-339-02
,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west/chamberlayne-8061-a-40WYNTH-0013-001-home-013
,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west/chamberlayne--home-015
,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west,https://www.eastwoodhomes.com/hampton-roads/williamsburg/wyndham-plantation-west/york-8035-40WYNTH-0014-001-home-014
,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon/cary-8103-b-40MOUTH-0049-001-home-049
,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55/mcdowell-7120-c-lakmp-013-01-home-013-01
,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon/bristol-8004-e-40MOUTH-0047-001-home-047
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Carrington-8028-B-40HAMTH-0010-001-home-010
,https://www.eastwoodhomes.com/richmond/chesterfield/watermark-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/watermark-townhomes/Burlington-8122-C-40WATTH-0014-006-home-014-06
,https://www.eastwoodhomes.com/richmond/chesterfield/watermark-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/watermark-townhomes/Burlington-8122-J-40WATTH-0020-006-home-020-06
,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon/cary-8103-d-40MOUTH-0046-001-home-046
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-D-40COTTH-0089-001-home-089-01
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Carrington-8028-C-40HAMTH-0012-001-home-012
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-D-40COTTH-0006-002-home-006-02
,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon,https://www.eastwoodhomes.com/richmond/chesterfield/townes-at-mount-hermon/bristol-8004-b-40MOUTH-0048-001-home-048
,https://www.eastwoodhomes.com/richmond/chesterfield/bethany-creek-park,https://www.eastwoodhomes.com/richmond/chesterfield/bethany-creek-park/whitlock-7054-b-40BETCR-0028-002-home-028-02
