url,Community Details,Community Name,latitude,longitude,Street Address,City,State,Zip Code,County,Model hours,Phone number,Website,status,Builder,Product Type (SFD/SFA/CO),Model/Product Types Available,Avg Lot Size,Avg Lot - Width/Depth,Garages (Y/N),# of Garages,Adult Community (Y/N),Amenities Available,Amenity Type,Attributes/Features,Overall Description of the Community,Foundation Type,Exterior Specifications Available,Interior Specifications Available,HOA Fee,HOA Services,Other Fees (i.e. CDD),City/Town/Property Tax %,Sales Start Date,Sold Out Date,Total Lots Sold,Incentives,QMI Incentives,QMI Model Name,QMI # of Garages,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model SQFT,QMI Model Price,QMI Availability Date,QMI Lot SQFT,QMI Interior/Exterior Attributes,Model Details,Model Name,Plan Description,# BR,# BA,# 1/2 BA,# of Floors,Parking Type,Plan Garage Entry (Front load),# Garages,Minimum SQFT,Maximum SQFT,Minimum Base Price (Current),Maximum Base Price/All In Price,Previous Price,Last Updated,Plan Features,Interior Specifications Descriptions,First Floor Master (Y/N),images
https://www.eastwoodhomes.com/charlotte/lake-norman/laurelbrook/charleston-7301-m-10LAU60-0584-001-home-584,,The Enclave at Laurelbrook,35.64222400552744,-80.98740700339908,"2241 Tabor Road, Sherrills Ford, NC 28673",Sherrills Ford,NC,28673,Catawba County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,704-741-4711,https://www.eastwoodhomes.com/,Under Construction,Eastwood Homes,SFD,Y,,,,2,,Y,Pool and cabana | Pocket Parks | Pickleball courts | Sidewalks,"Five-bedroom, three-bath home | First-floor guest suite with full bath | Butler's pantry | Primary bedroom with two closets | Home office | Bonus room upstairs | Jack-and-Jill bathroom | Covered porch | Tiled, luxury bath in the primary bathroom | Gas fireplace with mantle | Additional windows | Tray ceilings in the foyer and dining room",,,,,,,,,,,,,,Charleston,2,5,3,,3796,592000,,,,,Charleston,"The Charleston is a stunning two-story, five-bedroom, three-bath home with formal living and dining rooms, a kitchen with an island and pantry, a first-floor guest suite with a full bath, an oversized entry from the garage, and a two-story family room. The second floor features four bedrooms, including the primary with two closets, a large laundry room, and an additional full bath. Options available to personalize your home include a covered porch, sunroom or screen porch, second laundry room on the first floor, alternate designer kitchen layout with oversized pantry, optional butler's pantry, study with French doors instead of the formal living room, optional loft or bonus room, an additional bath upstairs, and a Jack and Jill bath.",5,3,,2,,,2,3796,,592000,,675520,,"Five-bedroom, three-bath home | First-floor guest suite with full bath | Butler's pantry | Primary bedroom with two closets | Home office | Bonus room upstairs | Jack-and-Jill bathroom | Covered porch | Tiled, luxury bath in the primary bathroom | Gas fireplace with mantle | Additional windows | Tray ceilings in the foyer and dining room",,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-6b871cc9-5e3c-480b-914e-5ffdd526e1b0.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-da31b65c-f4b4-4219-b756-c47455f19d0b.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-3e477157-070a-4999-89b6-8cf19d725452.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-b8876e72-3e4d-42a1-8a81-6953dcb5ea4e.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-fb8f29b5-567c-4e1d-870f-e8dbebdc140d.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-e23040cf-2408-4030-97bc-7ed2c38950ea.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-bb27fda9-68c6-497c-ac75-69f1b1cc224b.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-41ba87d6-901f-422d-99d7-77d0079a0cda.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-c44a9a14-efa5-401a-9878-8eedf6bae356.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-f62227fd-9338-425f-957f-dc5fb740fff9.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-51ea239a-bcc5-44e1-b5f6-4b92be059149.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-cd7ed5b0-d094-4258-a16f-7345fa8d9053.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/processed-291b97c7-c67d-40c6-b94b-0e8ec22fe030.jpeg"
https://www.eastwoodhomes.com/charlotte/lake-norman/the-meadows-at-laurelbrook/Stanley-7116-C-10LAU50-0336-001-home-336,,The Meadows at Laurelbrook,35.64608518891308,-81.0005178342034,"1782 Wardwell Drive, Sherrills Ford, NC 28673",Sherrills Ford,NC,28673,Catawba County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,704-741-4711,https://www.eastwoodhomes.com/,Under Construction,Eastwood Homes,SFD,Y,,,,2,,Y,Pool and cabana | Pocket parks | Pickleball courts | Sidewalks,Two-story home with first-floor primary bedroom | Second-floor loft with full bath and a bedroom | Covered porch | Tray ceiling in the primary bedroom | Additional windows | Luxury shower in the primary bath,,,,,,,,,,,,,,Stanley,2,3,2,,2162,462900,,,,,Stanley,"The Stanley is a three-bedroom, two-bath, ranch-style home with a first-floor primary bedroom, kitchen with island and pantry, separate laundry room, and a split bedroom design. Options available to personalize this home include an optional second floor with an oversized, unfinished storage area, an optional second floor with a loft and full bath, or an optional second floor with a loft, full bath, and bedroom, a covered porch, screen porch, or sunroom, and several primary bath options.",3,2,,1,,,2,2162,,462900,,503982,,Two-story home with first-floor primary bedroom | Second-floor loft with full bath and a bedroom | Covered porch | Tray ceiling in the primary bedroom | Additional windows | Luxury shower in the primary bath,,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7839.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7840.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7841.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7844.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7845.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7846-69e97166a7ae9.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7843.jpeg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-7842.jpeg"
https://www.eastwoodhomes.com/charlotte/lake-norman/laurelbrook/Davidson-7203-F-10LAU60-0587-001-home-587,,The Enclave at Laurelbrook,35.64165094995732,-80.98765319002163,"2229 Tabor Road, Sherrills Ford, NC 28673",Sherrills Ford,NC,28673,Catawba County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,704-741-4711,https://www.eastwoodhomes.com/,Under Construction,Eastwood Homes,SFD,Y,,,,2,,Y,Pool and cabana | Pocket Parks | Pickleball courts | Sidewalks,"Five-bedroom, three-bath home | Formal dining room | First-floor guest suite with full bath | Oversized loft on the second floor | Butler's pantry | Tray ceilings in the foyer and primary bedroom | Additional windows | Luxury shower in the primary bath",,,,,,,,,,,,,,Davidson,2,5,3,,3098,569900,,,,,Davidson,"The Davidson is a two-story, five-bedroom, three-bath home with a formal living room, formal dining room, spacious family room, kitchen with island and pantry, separate breakfast area, and first-floor guest suite with a full bath. The second floor features four bedrooms, including the primary bedroom with an attached, private primary bath, an additional full bath, a large laundry room, and a loft area. Options available to personalize this home include an office with French doors instead of the formal living room, a first-floor powder room or additional closet, a designer kitchen option, an alternate kitchen layout with a separate butler's pantry, sunroom, screen porch, or covered rear porch, luxury primary bath options, a Jack and Jill bath option, and an optional third floor with bedroom and full bath.",5,3,,2,,,2,3098,,569900,,589159,,"Five-bedroom, three-bath home | Formal dining room | First-floor guest suite with full bath | Oversized loft on the second floor | Butler's pantry | Tray ceilings in the foyer and primary bedroom | Additional windows | Luxury shower in the primary bath",,,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/7203-davidson-f-fl-slab-69d7520fac64c.jpg
https://www.eastwoodhomes.com/raleigh/mcgee-crossroads/daniel-farms/Ellerbe-7206-D-18DANDF-0020-001-home-020,,Daniel Farms,35.518983746484096,-78.57167024769932,"491 Highview Drive, Benson, NC 27504",Benson,NC,27504,Johnston County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,984-205-6356,https://www.eastwoodhomes.com/,Ready Now,Eastwood Homes,SFD,Y,,,,2,,Y,Pool | Cabana,Open upstairs loft area | Covered porch | Tray ceiling in the primary bedroom | Additional windows | Five-piece primary bath,,,,,,,,,,,,,,Ellerbe,2,3,2,1,1893,379900,,,,,Ellerbe,"The Ellerbe is a two-story, three-bedroom, two-and-a-half-bath home with a spacious, open family room, kitchen, island, pantry, and a separate breakfast area. The second floor features all three bedrooms, including the primary suite with a walk-in closet, a laundry room, a hall bathroom, and a loft area. Options available to personalize this home include a covered rear porch, screen porch, or sunroom, several fireplace options, a fourth bedroom in lieu of the loft area, and an optional third floor with a bonus room or bedroom and full bath.",3,2,1,2,,,2,1893,,379900,,398137,,Open upstairs loft area | Covered porch | Tray ceiling in the primary bedroom | Additional windows | Five-piece primary bath,,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20001.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20014.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20010.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20011.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20012.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20013.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20005.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20006.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20007.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20008.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20009.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20015.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20016.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20017.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20018.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20019.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20020.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20021.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20022.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20023.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20002.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20003.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot20004.jpg"
https://www.eastwoodhomes.com/raleigh/mcgee-crossroads/daniel-farms/Ellerbe-7206-G-18DANDF-0021-001-home-021,,Daniel Farms,35.519273121146746,-78.57160328817176,"529 Highview Drive, Benson, NC 27504",Benson,NC,27504,Johnston County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,984-205-6356,https://www.eastwoodhomes.com/,Ready Now,Eastwood Homes,SFD,Y,,,,2,,Y,Pool | Cabana,Open upstairs loft area | Third-floor bedroom with full bath | Tray ceiling in the primary bedroom | Additional windows | Shower in the primary bath,,,,,,,,,,,,,,Ellerbe,2,3,2,1,1913,399900,,,,,Ellerbe,"The Ellerbe is a two-story, three-bedroom, two-and-a-half-bath home with a spacious, open family room, kitchen, island, pantry, and a separate breakfast area. The second floor features all three bedrooms, including the primary suite with a walk-in closet, a laundry room, a hall bathroom, and a loft area. Options available to personalize this home include a covered rear porch, screen porch, or sunroom, several fireplace options, a fourth bedroom in lieu of the loft area, and an optional third floor with a bonus room or bedroom and full bath.",3,2,1,2,,,2,1913,,399900,,414925,,Open upstairs loft area | Third-floor bedroom with full bath | Tray ceiling in the primary bedroom | Additional windows | Shower in the primary bath,,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21002.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21014.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21009.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21010.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21011.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21012.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21013.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21005.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21006.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21007.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21008.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21015.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21016.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21017.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21018.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21019.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21020.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21021.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21022.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21023.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21024.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21025.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21001.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21004.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/danielfarmslot21003.jpg"
https://www.eastwoodhomes.com/raleigh/benson/black-forest-pointe/Cypress-7208-C-18BLAFO-0048-001-home-048,,Black Forest Pointe,35.47590201547756,-78.6102411035191,"188 Black Forest Pointe Trl, Benson, NC 27504",Benson,NC,27504,Johnston County,,984-205-6356,https://www.eastwoodhomes.com/,Under Construction,Eastwood Homes,SFD,Y,,,,2,,,,Four bedrooms and three full baths | First-floor guest suite with full bath | Formal dining room | Second-floor loft area | Tray ceiling in the primary bedroom | Additional windows,,,,,,,,,,,,,,Cypress,2,4,3,,2438,426469,,,,,Cypress,"The Cypress is a two-story, four-bedroom, three-bath home with a formal dining room, a first-floor guest suite with a full bath, and a kitchen with an island and pantry. The second floor features the primary bedroom, two additional bedrooms, a hall bath, a convenient upstairs laundry room, and an oversized loft area. Options available to personalize your home include a sunroom, screened porch, or covered porch, a first-floor study with French doors, an expanded informal dining area, a sitting room off the primary bedroom, an additional bedroom upstairs, and an optional third-floor with a bonus room or bedroom and full bath.",4,3,,2,,,2,2438,,426469,,426469,,Four bedrooms and three full baths | First-floor guest suite with full bath | Formal dining room | Second-floor loft area | Tray ceiling in the primary bedroom | Additional windows,,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1796.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1798-69cb2a8f698f4.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1797-69cb2a88c549c.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1799-69cb2a97a1787.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1800-69cb2a9ebeb0e.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1801-69cb2aa1eef8d.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1802-69cb2aaa2194b.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1803-69cb2ab4b0752.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1805-69cb2abd2111c.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1806-69cb2ac47bfa8.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1807-69cb2acbc4957.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1808-69cb2ad1f1421.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1809-69cb2ad81cdb4.JPEG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/img-1810-69cb2ae0c66ca.JPEG"
https://www.eastwoodhomes.com/raleigh/benson/weddington/cooper-7048-c-weddi-020-home-020,,Weddington,35.4301813042405,-78.55033677272719,"243 Kissington Way, Benson, NC 27504",Benson,NC,27504,Johnston County,,984-205-6356,https://www.eastwoodhomes.com/,Ready Now,Eastwood Homes,SFD,Y,,,,2,,,,"First-floor primary suite | Home office | Kitchen with island and walk-in pantry | Spacious loft and three bedrooms upstairs | Side-load garage | Screen porch | Wooden deck | Tiled, luxury shower in the primary bath | Rear fireplace with mantel | Additional windows | Tray ceilings in the foyer and dining room",,,,,,,,,,,,,,Cooper,2,3,2,1,2772,499900,,,,,Cooper,"The Cooper is a two-story, three-bedroom, two-and-a-half-bath home with a side-load garage, formal dining room, kitchen with island and walk-in pantry, separate breakfast area open to the great room, and a first-floor primary suite. The second floor features a spacious loft area, a full bath, and two large secondary bedrooms. Options available to personalize this home include a covered porch, screen porch, or sunroom, designer kitchen, several primary bath options, an office or guest suite with a full bath instead of the dining room and powder room, a pocket office with an optional pantry layout, a fourth bedroom upstairs, or a second primary suite on the second floor.",3,2,1,2,,,2,2772,,499900,,553315,,"First-floor primary suite | Home office | Kitchen with island and walk-in pantry | Spacious loft and three bedrooms upstairs | Side-load garage | Screen porch | Wooden deck | Tiled, luxury shower in the primary bath | Rear fireplace with mantel | Additional windows | Tray ceilings in the foyer and dining room",,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/002-6846f11d501aa.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/001-6846f111a3250.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/003-6846f1272c4da.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/006-6846f130864fd.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/007-6846f1394ac74.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/008-6846f13f94d36.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/009-6846f1474c6f5.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/010-6846f14de4d09.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/011-6846f154bba33.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/012-6846f15b9dca8.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/013-6846f16274307.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/014-6846f168dda42.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/015-6846f16f21bd4.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/016-6846f177a19e8.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/017-6846f17e77208.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/018-6846f1874a42d.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/019-6846f18f01ba7.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/020-6846f19697f88.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/021-6846f19d5f0f3.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/022-6846f1a5e2273.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/023-6846f1afe6d4a.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/024-6846f1b88774e.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/025-6846f1ffc4699.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/026-6846f206746ec.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/027-6846f20e8c5f2.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/028-6846f2162a511.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/029-6846f21e0b66f.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/030-6846f227068a9.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/031-6846f22ee7468.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/032-6846f2362e73e.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/033-6846f23ecb458.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/034-6846f245b2839.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/035-6846f24dd249a.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/036-6846f254c09fe.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/037-6846f25b2dcc9.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/038-6846f2648ab69.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/039-6846f26bbd6d4.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/040-6846f273832c1.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/041-6846f27b7aec8.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/042-6846f2831a057.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/043-6846f28a79b9d.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/044-6846f29106bae.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/045-6846f29833fbc.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/046-6846f2a002cb4.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/099.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/100-6846f2b077219.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/101-6846f2db19283.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/102-6846f2e490634.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/103-6846f2eee91ae.JPG,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/104-6846f2f95eb42.JPG"
https://www.eastwoodhomes.com/raleigh/mcgee-crossroads/daniel-farms/Stanley-7116-D-18DANDF-0215-001-home-215,,Daniel Farms,35.51640833093526,-78.56743731886661,"32 Quilting Drive, Benson, NC 27504",Benson,NC,27504,Johnston County,Monday: 1:00pm - 6:00pm | 1:00pm - 6:00pm | Tuesday: 10:00am - 6:00pm | 10:00am - 6:00pm | Wednesday: 10:00am - 6:00pm | Thursday: 10:00am - 6:00pm | Friday: 10:00am - 6:00pm,984-205-6356,https://www.eastwoodhomes.com/,Ready Now,Eastwood Homes,SFD,Y,,,,2,,Y,Pool | Cabana,"Two-story home with first-floor primary bedroom | Second-floor loft with full bath and a bedroom | Tray ceiling in the primary bedroom | Additional windows | Tiled, luxury shower in the primary bath",,,,,,,,,,,,,,Stanley,2,3,2,,2162,399900,,,,,Stanley,"The Stanley is a three-bedroom, two-bath, ranch-style home with a first-floor primary bedroom, kitchen with island and pantry, separate laundry room, and a split bedroom design. Options available to personalize this home include an optional second floor with an oversized, unfinished storage area, an optional second floor with a loft and full bath, or an optional second floor with a loft, full bath, and bedroom, a covered porch, screen porch, or sunroom, and several primary bath options.",3,2,,1,,,2,2162,,399900,,418893,,"Two-story home with first-floor primary bedroom | Second-floor loft with full bath and a bedroom | Tray ceiling in the primary bedroom | Additional windows | Tiled, luxury shower in the primary bath",,,"https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215024.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215025.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215001.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215002.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215003.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215004.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215005.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215006.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215007.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215008.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215009.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215010.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215011.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215012.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215013.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215014.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215015.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215016.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215017.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215018.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215019.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215020.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215021.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215023.jpg,https://eastwood.nyc3.cdn.digitaloceanspaces.com/homes/dflot215022.jpg"
