state,community_url,house_url
florida,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803.html,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803/job-7oc11324.html
florida,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983.html,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983/job-51161539.html
west-virginia,https://www.marondahomes.com/wv/inwood/south-brook-single-family-25428.html,https://www.marondahomes.com/wv/inwood/south-brook-single-family-25428/job-sk022701.html
virginia,https://www.marondahomes.com/va/bealeton/bowens-run-22712.html,https://www.marondahomes.com/va/bealeton/bowens-run-22712/job-bo00201.html
pennsylvania,https://www.marondahomes.com/pa/imperial/canterbury-woods-townhomes-15126.html,https://www.marondahomes.com/pa/imperial/canterbury-woods-townhomes-15126/job-cat214b.html
florida,https://www.marondahomes.com/fl/sebastian/sebastian-highlands-32958.html,https://www.marondahomes.com/fl/sebastian/sebastian-highlands-32958/job-52040150.html
florida,https://www.marondahomes.com/fl/palm-coast/enclave-at-seminole-palms-32164.html,https://www.marondahomes.com/fl/palm-coast/enclave-at-seminole-palms-32164/job-9es08101.html
florida,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141.html,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141/job-2cc030po.html
georgia,https://www.marondahomes.com/ga/st-marys/winding-river-31558.html,https://www.marondahomes.com/ga/st-marys/winding-river-31558/job-8wr49702.html
georgia,https://www.marondahomes.com/ga/st-marys/winding-river-31558.html,https://www.marondahomes.com/ga/st-marys/winding-river-31558/job-8wr49602.html
virginia,https://www.marondahomes.com/va/luray/luray-landing-villas-townhomes-22835.html,https://www.marondahomes.com/va/luray/luray-landing-villas-townhomes-22835/job-llv13801.html
ohio,https://www.marondahomes.com/oh/springboro/clearview-crossing-45066.html,https://www.marondahomes.com/oh/springboro/clearview-crossing-45066/job-cvc033.html
florida,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526.html,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526/job-4sb00135.html
pennsylvania,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055.html,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055/job-ret216.html
pennsylvania,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055.html,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055/job-ret217.html
pennsylvania,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055.html,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055/job-ret215.html
pennsylvania,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055.html,https://www.marondahomes.com/pa/sarver/ridgeview-estates-townhomes-16055/job-ret219.html
pennsylvania,https://www.marondahomes.com/pa/irwin/willow-estates-15642.html,https://www.marondahomes.com/pa/irwin/willow-estates-15642/job-wle2083a.html
pennsylvania,https://www.marondahomes.com/pa/irwin/willow-estates-15642.html,https://www.marondahomes.com/pa/irwin/willow-estates-15642/job-wle2083b.html
florida,https://www.marondahomes.com/fl/weeki-wachee/royal-highlands-34613.html,https://www.marondahomes.com/fl/weeki-wachee/royal-highlands-34613/job-7h014381.html
florida,https://www.marondahomes.com/fl/lakeland/applewood-reserve-33810.html,https://www.marondahomes.com/fl/lakeland/applewood-reserve-33810/job-7aw01301.html
florida,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526.html,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526/job-4bv00132.html
ohio,https://www.marondahomes.com/oh/montgomery/hawley-farms-45140.html,https://www.marondahomes.com/oh/montgomery/hawley-farms-45140/job-hf0502.html
florida,https://www.marondahomes.com/fl/punta-gorda/harbour-heights-33983.html,https://www.marondahomes.com/fl/punta-gorda/harbour-heights-33983/job-7p033004.html
ohio,https://www.marondahomes.com/oh/cincinnati/north-ridge-45246.html,https://www.marondahomes.com/oh/cincinnati/north-ridge-45246/job-nrc036.html
ohio,https://www.marondahomes.com/oh/cincinnati/north-ridge-45246.html,https://www.marondahomes.com/oh/cincinnati/north-ridge-45246/job-nrc004.html
florida,https://www.marondahomes.com/fl/port-charlotte/south-gulf-cove-33954.html,https://www.marondahomes.com/fl/port-charlotte/south-gulf-cove-33954/job-7g123780.html
florida,https://www.marondahomes.com/fl/beverly-hills/pine-ridge-34465.html,https://www.marondahomes.com/fl/beverly-hills/pine-ridge-34465/job-7pr11320.html
virginia,https://www.marondahomes.com/va/culpeper/woodland-church-22701.html,https://www.marondahomes.com/va/culpeper/woodland-church-22701/job-wc00101.html
virginia,https://www.marondahomes.com/va/mt-crawford/wellford-park-townhomes-22841.html,https://www.marondahomes.com/va/mt-crawford/wellford-park-townhomes-22841/job-wpt03201.html
virginia,https://www.marondahomes.com/va/fredericksburg/colebrook-estates-22405.html,https://www.marondahomes.com/va/fredericksburg/colebrook-estates-22405/job-ce00801.html
