state,house_url,inventory_id
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/columbus/delaware/powell/the-courtyards-of-hyatts-village/quick-move-in-homes/3229-natal-lane-51,833
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/columbus/delaware/dublin/the-courtyards-on-concord/quick-move-in-homes/7620-hazy-gate-lane-53,889
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/columbus/delaware/dublin/the-courtyards-on-concord/quick-move-in-homes/7499-hazy-gate-lane-2,888
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/cleveland/lorain/sheffield-village/magnolia-meadows/quick-move-in-homes/5302-charlottes-way-sl33,791
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/akron--canton/stark/north-canton/the-courtyards-at-new-seasons/quick-move-in-homes/4328-evergreen-court-52,841
ohio,https://www.epconcommunities.com/find-your-home/communities/ohio/akron--canton/medina/medina/the-retreat-at-cobblestone/quick-move-in-homes/6465-buckeye-lane-5,895
north-dakota,https://www.epconcommunities.com/find-your-home/communities/north-dakota/fargo/cass/horace/the-ranch-at-sunset-valley-by-heritage-homes/quick-move-in-homes/6532-sun-valley-blvd-14,894
north-dakota,https://www.epconcommunities.com/find-your-home/communities/north-dakota/fargo/cass/horace/the-ranch-at-sunset-valley-by-heritage-homes/quick-move-in-homes/6448-sun-valley-blvd-36,893
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/216-speyburn-street-172,874
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/208-speyburn-st-174,827
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/142-oban-drive-135,663
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/138-oban-drive-134,662
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/133-oban-drive-151,806
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/lee/sanford/the-cottages-at-78-north/quick-move-in-homes/129-oban-drive-150,664
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/712-blackpool-drive-122,742
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/704-blackpool-drive-118,744
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/2001-grimsby-court-64,787
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/2000-grimsby-court-41,710
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/1136-salford-court-147,711
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/1132-salford-court-146,762
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/1128-salford-court-145,712
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/raleighdurham/durham/durham/the-courtyards-at-oak-grove/quick-move-in-homes/1116-salford-court-142,745
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/stokes/king/village-at-maple-leaf-farm/quick-move-in-homes/212-mountain-maple-dr-31,585
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/randolph/asheboro/the-villas-at-pinewood/quick-move-in-homes/2430-augusta-drive-41,843
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/guilford/high-point/the-landing-at-sycamore-creek/quick-move-in-homes/3419-willowcrest-st-22,586
