state,community_url,house_url,card_id
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/637568/6445-browning-trail/burlington/ky/greenbriar,6606
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640107/1736-cherry-blossom-drive/independence/ky/jensen,7161
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640090/3280-cornerstone-drive/hebron/ky/preston,7145
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/635972/1338-parkside-dr/alexandria/ky/wembley,6525
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/636840/1325-parkside-drive/alexandria/ky/wembley,6551
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/636839/1321-parkside-drive/alexandria/ky/wembley,6552
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638246/906-walton-terrace-drive/walton/ky/hayward,6682
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638276/874-walton-terrace-drive/walton/ky/hayward,6687
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/634358/766-crescent-landing/walton/ky/hayward,6383
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/635243/867-walton-terrace-drive/walton/ky/hayward,6499
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638232/890-walton-terrace-drive/walton/ky/wexner,6680
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/634543/508-station-drive/ludlow/ky/monticello,6430
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864659/5225-ivy-rose-lane/cincinnati/oh/blair,6782
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1869118/5236-ivy-rose-lane/cincinnati/oh/miles,6943
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1861203/7251-otley-drive/west-chester/oh/meridian,6634
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1858373/7434-wetherington-lane/west-chester/oh/tustin,6534
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1858365/7436-wetherington-lane/west-chester/oh/tustin,6533
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1858460/7432-wetherington-lane/west-chester/oh/tustin,6530
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1858353/7438-wetherington-lane/west-chester/oh/tustin,6532
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1858339/7440-wetherington-lane/west-chester/oh/tustin,6536
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1866483/3049-barnbougle-drive/cincinnati/oh/ivy,5766
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1833184/7252-abington-way/west-chester/oh/tustin,5901
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1860993/5200-long-meadow-drive/franklin/oh/camden,6621
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1841379/2006-pebble-grove-way/goshen/oh/charles,6188
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1861071/833-mulligan-place/lebanon/oh/amelia,6625
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1861083/6071-foothills-drive/harrison/oh/yosemite,6628
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1843343/5354-augusta-drive/lebanon/oh/northport-ii,6277
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864543/1061-olivewood-avenue/batavia/oh/wembley,6772
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1842015/527-tradition-ridge/cincinnati/oh/hayward,6216
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1842017/547-tradition-ridge/cincinnati/oh/hayward,6214
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1842048/537-tradition-ridge/cincinnati/oh/wexner,6219
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1835596/5883-parkview-lane-unit-301/milford/oh/hayward,5980
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1832590/437-bethpage-way/lebanon/oh/wexner,5865
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1701155/309-harvest-point-way/mt-washington/ky/wembley,6590
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1701272/317-harvest-point-way/mt-washington/ky/wembley,6593
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1701286/10026-windcrest-farms-ln-13a/louisville/ky/hudson,6595
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1701323/10024-windcrest-farms-lane/louisville/ky/hudson,6666
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1700452/301-harvest-point-way/mt-washington/ky/wembley,6576
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1706918/246-education-way/shelbyville/ky/ivy,6831
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1706193/103-dayflower-court/shepherdsville/ky/ivy,6797
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1704796/129-sunflower-blvd/mt-washington/ky/jensen,6696
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705664/164-meadow-rose-lane/mt-washington/ky/magnolia,6768
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1704799/121-sunflower-blvd/mt-washington/ky/wesley,6697
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1711646/15900-shadowalk-dr/louisville/ky/leland,7006
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705344/preserves-blvd-homesite-316/mt-washington/ky/blair,6870
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714387/185-meadow-rose-lane/mt-washington/ky/avery,7004
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713583/preserves-blvd-homesite-310/mt-washington/ky/avery,7107
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710694/189-meadow-rose-lane/mt-washington/ky/winston,7086
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713262/238-education-way/shelbyville/ky/winston,7087
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714986/909-creativity-crossing/shelbyville/ky/charles,7146
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710975/720-learning-ridge/shelbyville/ky/jensen,6984
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713755/dayflower-court-homesite-340/shepherdsville/ky/wyatt,7120
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713545/8922-tribute-drive/louisville/ky/jensen,7103
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710343/162-dayflower-court/shepherdsville/ky/birch,6972
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7694457/239-sage-woods-way/dallas/ga/yosemite,6766
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7691487/110-cherry-glen-way/euharlee/ga/breckenridge,6713
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695433/138-cherry-glen-way/euharlee/ga/jensen,6774
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695749/85-loon-lake-way/hoschton/ga/ivy,6785
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695757/222-loon-lake-way/hoschton/ga/avery,6786
