url,Community Name,Latitude,Longitude,Street Address,City,State,Zip Code,County,School District,Status,Builder,Product Type,Avg Lot Size,# of Garages,Adult Community (Y/N),Incentive %,Incentive $,Current Incentive Type,Model hours,Phone number,Website,Overall Description of the Community,Foundation Type,Model Name,Plan Description,# BR,# BA,# 1/2 BA,# of Floors,Minimum SQFT,Minimum Base Price (Current),Previous Price,Last Updated,Maximum Price,Maximum SQFT,Plan Features,Interior Specifications Descriptions,First Floor Master (Y/N),Amenities Available,Attributes/Features,Exterior Specifications Available,Interior Specifications Available,QMI Incentive %,QMI Incentive $,QMI Current Incentive Type,QMI Model Name,QMI # of Garages,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model SQFT,QMI Model # of Floor,QMI Model Price,QMI Availability Date,QMI Lot SQFT,QMI Interior/Exterior Attributes,HOA Fee,HOA Services,Other Fees (i.e. CDD),Community - Open Date,Community - Closed Date,Total Lots,# of Sales per month,Total Lots Sold,Total Lots - Total Sold,images
https://www.cheshomes.com/new-homes/sc/little-river/the-paired-villas-at-bridgewater/16111/1004-menorca-ct-10/1705340/,The Paired Villas at Bridgewater,33.8757,-78.6644,1004 Menorca Ct. #10,Little River,SC,,,,Move-In Ready,Chesapeake Homes,,,1,,,,,,,https://www.cheshomes.com,"Welcome to The Paired Villas at Bridgewater!

Experience modern living at its finest with 10 exclusive paired villas in our highly sought after master-planned community, Bridgewater. This vibrant community offers a resort-style pool, a state-of-the-art fitness center, dog parks, and much more, ensuring a lifestyle of comfort and convenience. These highly anticipated homes won’t last long, so schedule your tour today. We can’t wait to welcome you to your new home at Bridgewater!

With only 4

opportunities

remaining to own, these are bound to go quick. Schedule your tour

here

!",,,"As you enter through the foyer, convenient garage access is located just to your left, making everyday arrivals and unloading simple and efficient. Continue into the heart of the home, where a spacious kitchen with a beautiful island creates the perfect setting for both daily living and special gatherings. With ample counter space and a natural gas stove, this kitchen is designed for preparing meals with ease while staying connected to family and guests.Just off the kitchen, a hallway leads to a secondary bedroom tucked privately at the end, complete with a walk-in closet for added storage. Nearby, a full bathroom with modern finishes provides comfort and convenience for guests or household members. The great room opens beyond the kitchen, offering a welcoming space to relax, unwind, or enjoy your favorite shows in comfort. At the rear of the home, the private Owner’s Suite serves as a peaceful retreat designed with relaxation in mind. This spacious suite features an attached bathroom, a generous walk-in closet, and an enclosed toilet area that adds an extra layer of privacy. Thoughtfully designed throughout, this home blends functional spaces with comfortable living to support both everyday routines and memorable moments.Welcome to your new life in The Bayside!",2,2,,1,1324,329900,,,,,,,,,,,,,,,,1,2,2,,1324,1,329900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2026/2/27/DSC02139.jpg?width=1920&height=1280&fit=bounds&ois=ebcf646,https://media.cheshomes.com/241/2026/2/27/DSC02148.jpg?width=1920&height=1280&fit=bounds&ois=33226eb,https://media.cheshomes.com/241/2026/2/27/DSC02170.jpg?width=1920&height=1280&fit=bounds&ois=a691378,https://media.cheshomes.com/241/2026/2/27/DSC02169.jpg?width=1920&height=1280&fit=bounds&ois=54110e5,https://media.cheshomes.com/241/2026/2/27/DSC02175.jpg?width=1920&height=1280&fit=bounds&ois=ad11256,https://media.cheshomes.com/241/2026/2/27/DSC02163.jpg?width=1920&height=1280&fit=bounds&ois=ad02d1c,https://media.cheshomes.com/241/2026/2/27/DSC02166.jpg?width=1920&height=1280&fit=bounds&ois=961bdb9,https://media.cheshomes.com/241/2026/2/27/DSC02145.jpg?width=1920&height=1280&fit=bounds&ois=af99a87,https://media.cheshomes.com/241/2026/2/27/DSC02154.jpg?width=1920&height=1280&fit=bounds&ois=aafa92a,https://media.cheshomes.com/241/2026/2/27/DSC02151.jpg?width=1920&height=1280&fit=bounds&ois=315360a,https://media.cheshomes.com/241/2026/2/27/DSC02157.jpg?width=1920&height=1280&fit=bounds&ois=e65d4a4,https://media.cheshomes.com/241/2026/2/27/DSC02136.jpg?width=1920&height=1280&fit=bounds&ois=b887eb0,https://media.cheshomes.com/241/2026/2/27/1.jpg?width=1920&height=1125&fit=bounds&ois=2323af9"
https://www.cheshomes.com/new-homes/sc/little-river/the-paired-villas-at-bridgewater/16111/1008-menorca-ct-9/1705338/,The Paired Villas at Bridgewater,33.8764,-78.6644,1008 Menorca Ct. #9,Little River,SC,,,,Move-In Ready,Chesapeake Homes,,,1,,,,,,,https://www.cheshomes.com,"Welcome to The Paired Villas at Bridgewater!

Experience modern living at its finest with 10 exclusive paired villas in our highly sought after master-planned community, Bridgewater. This vibrant community offers a resort-style pool, a state-of-the-art fitness center, dog parks, and much more, ensuring a lifestyle of comfort and convenience. These highly anticipated homes won’t last long, so schedule your tour today. We can’t wait to welcome you to your new home at Bridgewater!

With only 4

opportunities

remaining to own, these are bound to go quick. Schedule your tour

here

!",,,"As you enter through the foyer, a hallway to your right leads to a comfortable secondary bedroom featuring a spacious walk-in closet, ideal for guests, family, or a home office. Across the hall, you’ll find a full bathroom complete with a convenient linen closet for added storage.Continuing through the home, you’ll discover a spacious kitchen with a stunning island that serves as the heart of the home, perfect for everyday living and entertaining. With generous counter space and a natural gas stove, this kitchen is designed to make both daily meals and special gatherings feel effortless.The layout flows into the inviting great room, creating a warm space to relax and spend time together. Tucked at the rear of the home, the private Owner’s Suite offers a peaceful retreat with a walk-in closet, double bowl vanity, and a separate enclosed toilet area for added comfort.Welcome to life in The Gulfview!",2,2,,1,1299,334900,,,,,,,,,,,,,,,,1,2,2,,1299,1,334900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2025/12/19/A7300283.jpg?width=1920&height=958&fit=bounds&ois=f38e2e1,https://media.cheshomes.com/241/2025/12/8/A7300306.jpg?width=1920&height=1280&fit=bounds&ois=54c262e,https://media.cheshomes.com/241/2025/12/8/A7300309.jpg?width=1920&height=1280&fit=bounds&ois=ce69f94,https://media.cheshomes.com/241/2026/1/6/A7300313.jpg?width=1920&height=1280&fit=bounds&ois=66bef19,https://media.cheshomes.com/241/2025/12/8/A7300318.jpg?width=1920&height=1280&fit=bounds&ois=30de344,https://media.cheshomes.com/241/2025/12/8/A7300327.jpg?width=1920&height=1280&fit=bounds&ois=599c438,https://media.cheshomes.com/241/2025/12/8/A7300322.jpg?width=1920&height=1280&fit=bounds&ois=481ed90,https://media.cheshomes.com/241/2025/12/8/A7300321.jpg?width=1920&height=1280&fit=bounds&ois=4c73fd1,https://media.cheshomes.com/241/2025/12/8/A7300330.jpg?width=1920&height=1280&fit=bounds&ois=415883b,https://media.cheshomes.com/241/2025/12/8/A7300331.jpg?width=1920&height=1280&fit=bounds&ois=62cb473,https://media.cheshomes.com/241/2025/12/8/A7300300.jpg?width=1920&height=1280&fit=bounds&ois=b9ea837,https://media.cheshomes.com/241/2025/12/8/A7300303.jpg?width=1920&height=1280&fit=bounds&ois=9da9a03,https://media.cheshomes.com/241/2025/12/8/A7300294.jpg?width=1920&height=1280&fit=bounds&ois=8b12a6b,https://media.cheshomes.com/241/2025/12/8/A7300297.jpg?width=1920&height=1280&fit=bounds&ois=29d5e01,https://media.cheshomes.com/241/2025/12/8/A7300310.jpg?width=1920&height=1280&fit=bounds&ois=2e8ec7d,https://media.cheshomes.com/241/2025/12/8/A7300291.jpg?width=1920&height=1280&fit=bounds&ois=60e70ec,https://media.cheshomes.com/241/2025/12/8/A7300286.jpg?width=1920&height=1096&fit=bounds&ois=6046e72,https://media.cheshomes.com/241/2025/12/8/A7300334.jpg?width=1920&height=1153&fit=bounds&ois=f6559dc,https://media.cheshomes.com/241/2025/12/8/A7300283.jpg?width=1920&height=958&fit=bounds&ois=ac5dd5d"
https://www.cheshomes.com/new-homes/sc/little-river/the-paired-villas-at-bridgewater/16111/1013-menorca-ct-5/1705331/,The Paired Villas at Bridgewater,33.8796,-78.6681,1013 Menorca Ct. #5,Little River,SC,,,,Move-In Ready,Chesapeake Homes,,,1,,,,,,,https://www.cheshomes.com,"Welcome to The Paired Villas at Bridgewater!

Experience modern living at its finest with 10 exclusive paired villas in our highly sought after master-planned community, Bridgewater. This vibrant community offers a resort-style pool, a state-of-the-art fitness center, dog parks, and much more, ensuring a lifestyle of comfort and convenience. These highly anticipated homes won’t last long, so schedule your tour today. We can’t wait to welcome you to your new home at Bridgewater!

With only 4

opportunities

remaining to own, these are bound to go quick. Schedule your tour

here

!",,,"As you enter through the foyer, a hallway to your right leads to a comfortable secondary bedroom featuring a spacious walk-in closet, ideal for guests, family, or a home office. Across the hall, you’ll find a full bathroom complete with a convenient linen closet for added storage. Continuing through the home, you’ll discover a spacious kitchen with a stunning island that serves as the heart of the home, perfect for everyday living and entertaining. With generous counter space and a natural gas stove, this kitchen is designed to make both daily meals and special gatherings feel effortless. The layout flows into the inviting great room, creating a warm space to relax and spend time together. Tucked at the rear of the home, the private Owner’s Suite offers a peaceful retreat with a walk-in closet, double bowl vanity, and a separate enclosed toilet area for added comfort. Welcome to life in The Gulfview!",2,2,,1,1299,331900,,,,,,,,,,,,,,,,1,2,2,,1299,1,331900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2025/12/19/A7300118_1.jpg?width=1920&height=1077&fit=bounds&ois=9b1e9d0,https://media.cheshomes.com/241/2025/12/8/A7300153.jpg?width=1920&height=1280&fit=bounds&ois=d734c55,https://media.cheshomes.com/241/2025/12/8/A7300156.jpg?width=1920&height=1280&fit=bounds&ois=7845b1b,https://media.cheshomes.com/241/2026/1/6/A7300165.jpg?width=1920&height=1280&fit=bounds&ois=428bb30,https://media.cheshomes.com/241/2025/12/8/A7300159.jpg?width=1920&height=1280&fit=bounds&ois=a899868,https://media.cheshomes.com/241/2025/12/8/A7300168.jpg?width=1920&height=1280&fit=bounds&ois=8144356,https://media.cheshomes.com/241/2025/12/8/A7300174.jpg?width=1920&height=1280&fit=bounds&ois=ec680b8,https://media.cheshomes.com/241/2025/12/8/A7300171.jpg?width=1920&height=1280&fit=bounds&ois=0472d89,https://media.cheshomes.com/241/2025/12/8/A7300177.jpg?width=1920&height=1280&fit=bounds&ois=e617b92,https://media.cheshomes.com/241/2025/12/8/A7300180.jpg?width=1920&height=1280&fit=bounds&ois=67c9932,https://media.cheshomes.com/241/2025/12/8/A7300183.jpg?width=1920&height=1280&fit=bounds&ois=b83420c,https://media.cheshomes.com/241/2025/12/8/A7300144.JPG?width=1920&height=1280&fit=bounds&ois=cc372b5,https://media.cheshomes.com/241/2025/12/8/A7300141.jpg?width=1920&height=1280&fit=bounds&ois=ec29d6a,https://media.cheshomes.com/241/2025/12/8/A7300150.jpg?width=1920&height=1280&fit=bounds&ois=ffb392e,https://media.cheshomes.com/241/2025/12/8/A7300162.jpg?width=1920&height=1280&fit=bounds&ois=ffd6c20,https://media.cheshomes.com/241/2025/12/8/A7300138.jpg?width=1920&height=1280&fit=bounds&ois=57f858f,https://media.cheshomes.com/241/2025/12/8/A7300130.jpg?width=1920&height=984&fit=bounds&ois=7712ccf,https://media.cheshomes.com/241/2025/12/8/A7300121.jpg?width=1920&height=1103&fit=bounds&ois=2e280a9,https://media.cheshomes.com/241/2025/12/8/A7300124.jpg?width=1920&height=987&fit=bounds&ois=29d91ba"
https://www.cheshomes.com/new-homes/sc/little-river/the-paired-villas-at-bridgewater/16111/1017-menorca-ct-6/1705333/,The Paired Villas at Bridgewater,33.8805,-78.668,1017 Menorca Ct. #6,Little River,SC,,,,Move-In Ready,Chesapeake Homes,,,1,,,,,,,https://www.cheshomes.com,"Welcome to The Paired Villas at Bridgewater!

Experience modern living at its finest with 10 exclusive paired villas in our highly sought after master-planned community, Bridgewater. This vibrant community offers a resort-style pool, a state-of-the-art fitness center, dog parks, and much more, ensuring a lifestyle of comfort and convenience. These highly anticipated homes won’t last long, so schedule your tour today. We can’t wait to welcome you to your new home at Bridgewater!

With only 4

opportunities

remaining to own, these are bound to go quick. Schedule your tour

here

!",,,"As you enter through the foyer, convenient garage access is located just to your left, making everyday arrivals and unloading simple and efficient. Continue into the heart of the home, where a spacious kitchen with a beautiful island creates the perfect setting for both daily living and special gatherings. With ample counter space and a natural gas stove, this kitchen is designed for preparing meals with ease while staying connected to family and guests. Just off the kitchen, a hallway leads to a secondary bedroom tucked privately at the end, complete with a walk-in closet for added storage. Nearby, a full bathroom with modern finishes provides comfort and convenience for guests or household members. The great room opens beyond the kitchen, offering a welcoming space to relax, unwind, or enjoy your favorite shows in comfort. At the rear of the home, the private Owner’s Suite serves as a peaceful retreat designed with relaxation in mind. This spacious suite features an attached bathroom, a generous walk-in closet, and an enclosed toilet area that adds an extra layer of privacy. Thoughtfully designed throughout, this home blends functional spaces with comfortable living to support both everyday routines and memorable moments. Welcome to your new life in The Bayside!",2,2,,1,1324,324900,,,,,,,,,,,,,,,,1,2,2,,1324,1,324900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2025/12/8/A7300118_cITiGnD.jpg?width=1920&height=1077&fit=bounds&ois=fa5424c,https://media.cheshomes.com/241/2025/12/8/A7300165_11DnFRh.jpg?width=1920&height=1280&fit=bounds&ois=763ec1d,https://media.cheshomes.com/241/2025/12/8/A7300192.jpg?width=1920&height=1280&fit=bounds&ois=44b0265,https://media.cheshomes.com/241/2025/12/8/A7300201.jpg?width=1920&height=1280&fit=bounds&ois=d753c7a,https://media.cheshomes.com/241/2025/12/8/A7300207.jpg?width=1920&height=1280&fit=bounds&ois=da3f3ec,https://media.cheshomes.com/241/2025/12/8/A7300210.jpg?width=1920&height=1280&fit=bounds&ois=5f4279d,https://media.cheshomes.com/241/2025/12/8/A7300204.jpg?width=1920&height=1280&fit=bounds&ois=a20b089,https://media.cheshomes.com/241/2026/2/4/A7300387.jpg?width=1920&height=1280&fit=bounds&ois=3e403a0,https://media.cheshomes.com/241/2026/2/4/A7300384.jpg?width=1920&height=1280&fit=bounds&ois=2c1769b,https://media.cheshomes.com/241/2025/12/8/A7300189.jpg?width=1920&height=1280&fit=bounds&ois=e399421,https://media.cheshomes.com/241/2025/12/8/A7300195.jpg?width=1920&height=1280&fit=bounds&ois=7222203,https://media.cheshomes.com/241/2025/12/8/A7300144_ho3FyAU.JPG?width=1920&height=1280&fit=bounds&ois=6af83cb,https://media.cheshomes.com/241/2026/2/4/A7300360.jpg?width=1920&height=1280&fit=bounds&ois=439faee,https://media.cheshomes.com/241/2025/12/8/A7300133_2v9sgxu.jpg?width=1920&height=1078&fit=bounds&ois=dc08d99,https://media.cheshomes.com/241/2025/12/8/A7300124_0jryy8b.jpg?width=1920&height=987&fit=bounds&ois=2fd0cd9,https://media.cheshomes.com/241/2025/12/8/A7300130_i8V992f.jpg?width=1920&height=984&fit=bounds&ois=48681de"
https://www.cheshomes.com/new-homes/sc/myrtle-beach/waterbridge/7454/1008-gold-dew-way/1713044/,Waterbridge,33.76429999999999,-78.88508927116395,1008 Gold Dew Way,Myrtle Beach,SC,,,Horry County Schools,Move-In Ready,Chesapeake Homes,,,2,,,,,,,https://www.cheshomes.com,"Welcome to

the last of

Waterbridge

A beautiful

gated

community in the popular

Carolina Forest area of Myrtle Beach

! If you're searching for a stunning place to build your new home, filled with fun

amenities

for you and your family, look no further. Living in Waterbridge means living close to nature. With lots of trees and views of the water, you're sure to find the ideal spot to build your dream home. The coastal cottage-style houses and preserved land make this community a charming place that everyone loves.

The key attraction of Waterbridge is its award-winning

resort-style

features

. Grab a friend and

play tennis, pickleball, or basketbal

l. Take a boat out on Palmetto Lake and enjoy a day out on the water. The community also boasts a beautifully crafted clubhouse with a refreshment center and big kitchen, perfect for parties. Get fit at the 24-hour

fitness center

, full of cardio and weight training equipment. Waterbridge also has the

biggest

residential

swimming

pool

in South Carolina, including Olympic-size lanes, a beautifully designed island, a jetted spa, and a

swim-up

bar

! So, pack up because you'll want to spend the whole day here!",,,"Welcome to The Beech, with over 2,000 square feet of living! Enter through the front door from your covered porch to find a foyer with two first-floor bedrooms and a bathroom tucked away. You will find a drop zone to the left, perfect for entering through your garage and tossing your belongings after a long day. The laundry room is perfectly hidden in your drop zone area. Venture through to find a wide-open floor plan in the main living area. The kitchen is complete with a separate island as well as a huge walk-in pantry for all of your storage needs, while the dining and living room creates the perfect space for entertaining, with its prime location near the kitchen. The first-floor Owner's Suite makes this home ideal for main-level living. With included tray ceilings to add a touch of class, this space consists of two closets AND a linen closet to ensure space for all of your items. The Owner's Bath has a beautiful shower with a seat and double bowl vanities to make your time spent in there feel like a day at the spa. When you want to get closer to Mother Nature, look no further than the spacious rear covered porch off of your main living area. Grab a book or a cup of coffee and head out to feel the breeze through your hair! Find out how to make The Beech your new home today!",3,2,,2,2470,579900,,,,,,,,,,,,,,,,2,3,2,,2470,2,579900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2026/4/28/DSC06192.jpg?width=1920&height=1280&fit=bounds&ois=376e262,https://media.cheshomes.com/241/2026/4/28/DSC06185.jpg?width=1920&height=1280&fit=bounds&ois=78cfaf5,https://media.cheshomes.com/241/2026/4/28/DSC06186.jpg?width=1920&height=1280&fit=bounds&ois=4e973b4,https://media.cheshomes.com/241/2026/4/28/DSC06198.jpg?width=1920&height=1280&fit=bounds&ois=58530b9,https://media.cheshomes.com/241/2026/4/28/DSC06204.jpg?width=1920&height=1280&fit=bounds&ois=9ddd961,https://media.cheshomes.com/241/2026/4/28/DSC06201.jpg?width=1920&height=1280&fit=bounds&ois=59b69ea,https://media.cheshomes.com/241/2026/4/28/DSC06207.jpg?width=1920&height=1280&fit=bounds&ois=fafe929,https://media.cheshomes.com/241/2026/4/28/DSC06210.jpg?width=1920&height=1280&fit=bounds&ois=76514dd,https://media.cheshomes.com/241/2026/4/28/DSC06189.jpg?width=1920&height=1280&fit=bounds&ois=c317972,https://media.cheshomes.com/241/2026/4/28/DSC06195.jpg?width=1920&height=1280&fit=bounds&ois=e5dfccc,https://media.cheshomes.com/241/2026/4/28/DSC06162.jpg?width=1920&height=1236&fit=bounds&ois=98f9add,https://media.cheshomes.com/241/2026/4/28/DSC06175.jpg?width=1920&height=1280&fit=bounds&ois=5a1a0d7,https://media.cheshomes.com/241/2026/4/28/DSC06174.jpg?width=1920&height=1280&fit=bounds&ois=15f8de9,https://media.cheshomes.com/241/2026/4/28/DSC06183.jpg?width=1920&height=1280&fit=bounds&ois=3d74abc,https://media.cheshomes.com/241/2026/4/28/DSC06180.jpg?width=1920&height=1280&fit=bounds&ois=4b3c2ce,https://media.cheshomes.com/241/2026/4/28/DSC06219.jpg?width=1920&height=1248&fit=bounds&ois=4f6bf70,https://media.cheshomes.com/241/2026/4/28/DSC06225.jpg?width=1920&height=1280&fit=bounds&ois=ff9ae81,https://media.cheshomes.com/241/2026/4/28/DSC06222.jpg?width=1920&height=1280&fit=bounds&ois=ab845e9,https://media.cheshomes.com/241/2026/4/28/DSC06171.jpg?width=1920&height=1280&fit=bounds&ois=b5663b4,https://media.cheshomes.com/241/2026/4/28/DSC06165.jpg?width=1920&height=1280&fit=bounds&ois=efcd6ed,https://media.cheshomes.com/241/2026/4/28/DSC06216.jpg?width=1920&height=1301&fit=bounds&ois=cc48e78,https://media.cheshomes.com/241/2026/4/28/DSC06153.jpg?width=1920&height=1223&fit=bounds&ois=99f7103"
https://www.cheshomes.com/new-homes/sc/myrtle-beach/traditions-at-carolina-forest/8444/1015-hanwell-drive/1727976/,Traditions at Carolina Forest,33.7468755,-78.8827700,1015 Hanwell Drive,Myrtle Beach,SC,,,Horry County,Quick Move-In,Chesapeake Homes,,,2,,,,,,,https://www.cheshomes.com,"Welcome to Traditions at Carolina Forest

Traditions at Carolina Forest is a single-family home community located in the heart of Myrtle Beach, SC, within the highly sought-after Carolina Forest area. Designed for comfort, connection, and everyday convenience, this community offers a welcoming place to call home—no matter where you are in your homebuying journey.

Blending modern living with classic Southern charm, Traditions provides easy access to everything that makes coastal life so appealing. Residents are just minutes from Myrtle Beach’s beautiful beaches, championship golf courses, popular shopping destinations, local restaurants, and weekend festivals and entertainment. With excellent schools and top-rated medical centers nearby, Traditions at Carolina Forest is ideal for living, working, and enjoying life at every stage.

Community Amenities Designed for Every Lifestyle

Traditions at Carolina Forest offers a mix of amenities that support both active living and laid-back relaxation. Whether you're ready to settle in now or planning for the future, the community provides space to connect, recharge, and enjoy life.

Residents can gather at the beautifully designed clubhouse, featuring stylish indoor spaces perfect for social events, celebrations, or casual get-togethers. The attached fitness center includes modern cardio and strength-training equipment, making it easy to stay active without leaving the neighborhood.

On warm Carolina days, the sparkling community pool offers a refreshing escape with comfortable loungers and shaded areas for relaxing poolside. Families will appreciate the community playground, a safe and engaging space where children can play, explore, and make new friends close to home.

Pet owners will love the dedicated dog park, complete with open space and separate areas for small and large dogs, creating a welcoming environment for both pets and their people. Pickleball courts add another layer of fun and connection, offering opportunities for friendly competition, fitness, and social interaction for all skill levels.

A Connected Community in Carolina Forest

With its central location, everyday amenities, and flexible home options, Traditions at Carolina Forest offers a community designed to fit every stage of life. Whether you’re building, buying, or simply exploring what’s next, Traditions provides the space, comfort, and lifestyle you’ve been looking for.",,,"Introducing the Shorebreak -the ultimate coastal-inspired retreat that combines outdoor living with a beautiful interior. Kick off your shoes, unwind, and get ready for some serious relaxation! With its spacious layout, this shorebreak offers up 3 bedrooms, two bathrooms, and a two-car garage. Enjoy entertaining with ease with your open kitchen, dining, and great room all seamlessly connected. You can even bring the party outside to enjoy your 179 Square Foot rear covered porch!*PHOTOS OF SIMILAR HOME*",3,2,,1,1938,489900,,,,,,,,,,,,,,,,2,3,2,,1938,1,489900,,,,,,,,,,,,,"https://media.cheshomes.com/241/2024/10/22/027_mk7bzR3.jpg?width=1920&height=1279&fit=bounds&ois=de1705c,https://media.cheshomes.com/241/2024/10/22/029_ED3261k.jpg?width=959&height=1440&fit=bounds&ois=ef7816d,https://media.cheshomes.com/241/2024/10/22/023_agM0JpM.jpg?width=1920&height=1279&fit=bounds&ois=b8cb05f,https://media.cheshomes.com/241/2024/10/22/024_aX2pxEe.jpg?width=1920&height=1279&fit=bounds&ois=6b7e986,https://media.cheshomes.com/241/2024/10/22/031.jpg?width=1920&height=1279&fit=bounds&ois=0681da7,https://media.cheshomes.com/241/2024/10/22/032.jpg?width=1920&height=1279&fit=bounds&ois=ae2904a,https://media.cheshomes.com/241/2024/10/22/033_iF9Y16S.jpg?width=1920&height=1279&fit=bounds&ois=021ddcb,https://media.cheshomes.com/241/2024/10/22/034.jpg?width=1920&height=1279&fit=bounds&ois=b15cf28,https://media.cheshomes.com/241/2024/10/22/035_GBB6bN1.jpg?width=1920&height=1279&fit=bounds&ois=5e3e4e2,https://media.cheshomes.com/241/2024/10/22/036_3KjaabX.jpg?width=1920&height=1279&fit=bounds&ois=c4a5a75,https://media.cheshomes.com/241/2024/10/22/037_AIO03t0.jpg?width=1920&height=1279&fit=bounds&ois=7e6ae00,https://media.cheshomes.com/241/2024/10/22/040_l8Cp6tY.jpg?width=1920&height=1279&fit=bounds&ois=d035d94,https://media.cheshomes.com/241/2024/10/22/041_QwFEdOB.jpg?width=1920&height=1279&fit=bounds&ois=ed975bd,https://media.cheshomes.com/241/2024/10/22/042_YTc59Rv.jpg?width=1920&height=1279&fit=bounds&ois=5c316d8,https://media.cheshomes.com/241/2024/10/22/043_MaipniT.jpg?width=1920&height=1279&fit=bounds&ois=294cb5d,https://media.cheshomes.com/241/2024/10/22/044.jpg?width=1920&height=1279&fit=bounds&ois=2f58279,https://media.cheshomes.com/241/2024/10/22/045.jpg?width=1920&height=1279&fit=bounds&ois=28ff529,https://media.cheshomes.com/241/2024/10/22/047_DXnIRSl.jpg?width=1920&height=1279&fit=bounds&ois=1ebccbe,https://media.cheshomes.com/241/2024/10/22/008_sFpCWTT.jpg?width=1920&height=1279&fit=bounds&ois=57ad68b,https://media.cheshomes.com/241/2024/10/23/022-R2.jpg?width=1920&height=1279&fit=bounds&ois=8395369,https://media.cheshomes.com/241/2024/10/22/009_aP6cr2X.jpg?width=1920&height=1279&fit=bounds&ois=4cf4485,https://media.cheshomes.com/241/2024/10/22/010_T4QLK2E.jpg?width=1920&height=1279&fit=bounds&ois=9f4764e,https://media.cheshomes.com/241/2024/10/22/011_Ie0WGTn.jpg?width=1920&height=1279&fit=bounds&ois=dd28478,https://media.cheshomes.com/241/2024/10/22/013.jpg?width=1920&height=1279&fit=bounds&ois=bb55321,https://media.cheshomes.com/241/2024/10/22/015_11DXCFW.jpg?width=1920&height=1279&fit=bounds&ois=c905a54,https://media.cheshomes.com/241/2024/10/22/019.jpg?width=1920&height=1279&fit=bounds&ois=a02abe1,https://media.cheshomes.com/241/2024/10/22/020.jpg?width=1920&height=1279&fit=bounds&ois=f3a0b7e,https://media.cheshomes.com/241/2024/10/22/021.jpg?width=1920&height=1279&fit=bounds&ois=7d58322"
